antecedents,consequents,support,confidence,lift
"BISCUITS AND COOKIES, CLEANING SUPPLIES",PERSONAL CARE,0.015231359815077257,0.39667940754897274,2.920604713438082
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",PERSONAL CARE,0.021537628934538634,0.3966216216216216,2.92017925688909
PERSONAL CARE,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",0.021537628934538634,0.15857364759910852,2.9201792568890896
HOUSEHOLD ITEMS,"CLEANING SUPPLIES, COOKING OIL",0.015185496039662993,0.12849270412915245,2.920175498249741
"CLEANING SUPPLIES, COOKING OIL",HOUSEHOLD ITEMS,0.015185496039662993,0.3451115280383573,2.9201754982497405
"CANNED AND PACKAGED FOODS, FOOD STAPLES, PERSONAL CARE",TEA AND SPICES,0.014717685530437494,0.4409784251752095,2.9155683452582677
TEA AND SPICES,"CANNED AND PACKAGED FOODS, FOOD STAPLES, PERSONAL CARE",0.014717685530437494,0.09730729577293952,2.9155683452582677
"COOKING OIL, TEA AND SPICES",CLEANING SUPPLIES,0.018510619757197172,0.41365173721430765,2.914664679000646
CLEANING SUPPLIES,"COOKING OIL, TEA AND SPICES",0.018510619757197172,0.13042916235780763,2.9146646790006456
NOODLES,"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS",0.019593004856973815,0.19218138467767332,2.909906428539296
"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS",NOODLES,0.019593004856973815,0.2966666666666667,2.909906428539296
HOUSEHOLD ITEMS,"CANNED AND PACKAGED FOODS, PERSONAL CARE",0.017368611749381986,0.1469652281900031,2.905418211883553
"CANNED AND PACKAGED FOODS, PERSONAL CARE",HOUSEHOLD ITEMS,0.017368611749381986,0.34336748571946685,2.905418211883553
"FOOD STAPLES, TEA AND SPICES","CANNED AND PACKAGED FOODS, PERSONAL CARE",0.014717685530437494,0.14614263594134255,2.889156035247303
"CANNED AND PACKAGED FOODS, PERSONAL CARE","FOOD STAPLES, TEA AND SPICES",0.014717685530437494,0.2909601958473116,2.8891560352473027
HOUSEHOLD ITEMS,"CLEANING SUPPLIES, FOOD STAPLES",0.028940042286400933,0.2448773672772431,2.8840450780007703
"CLEANING SUPPLIES, FOOD STAPLES",HOUSEHOLD ITEMS,0.028940042286400933,0.3408415707880949,2.8840450780007703
"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS, FOOD STAPLES",CLEANING SUPPLIES,0.017267711443470602,0.40892798957315085,2.8813803019183393
CLEANING SUPPLIES,"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS, FOOD STAPLES",0.017267711443470602,0.1216714064115822,2.8813803019183393
TEA AND SPICES,"BISCUITS AND COOKIES, CLEANING SUPPLIES, FOOD STAPLES",0.012539156198259929,0.08290375401783007,2.879274580246195
"BISCUITS AND COOKIES, CLEANING SUPPLIES, FOOD STAPLES",TEA AND SPICES,0.012539156198259929,0.43548900923861106,2.879274580246195
"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",PERSONAL CARE,0.017368611749381986,0.38968923646840914,2.8691386523894953
PERSONAL CARE,"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",0.017368611749381986,0.12787870601742418,2.8691386523894953
COOKING OIL,"CANNED AND PACKAGED FOODS, FOOD STAPLES, TEA AND SPICES",0.020721253732164723,0.13721678916357893,2.8583488161707518
"CANNED AND PACKAGED FOODS, FOOD STAPLES, TEA AND SPICES",COOKING OIL,0.020721253732164723,0.4316423043852106,2.8583488161707518
TEA AND SPICES,"COOKING OIL, PERSONAL CARE",0.011264143241743374,0.074473891685366,2.8358476984635255
"COOKING OIL, PERSONAL CARE",TEA AND SPICES,0.011264143241743374,0.4289207125392945,2.8358476984635255
"CLEANING SUPPLIES, HOUSEHOLD ITEMS","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.017382370882006264,0.4017809816601293,2.8191774441085675
"CANNED AND PACKAGED FOODS, FOOD STAPLES","CLEANING SUPPLIES, HOUSEHOLD ITEMS",0.017382370882006264,0.12196691768037587,2.819177444108567
"BISCUITS AND COOKIES, FOOD STAPLES, TEA AND SPICES",COOKING OIL,0.011099033650252022,0.42493415276558383,2.813927226706846
COOKING OIL,"BISCUITS AND COOKIES, FOOD STAPLES, TEA AND SPICES",0.011099033650252022,0.07349814736074835,2.813927226706846
CLEANING SUPPLIES,"CANNED AND PACKAGED FOODS, FOOD STAPLES, TEA AND SPICES",0.01913436710283117,0.13482419855222336,2.8085090073307657
"CANNED AND PACKAGED FOODS, FOOD STAPLES, TEA AND SPICES",CLEANING SUPPLIES,0.01913436710283117,0.3985860322919652,2.8085090073307657
"CANNED AND PACKAGED FOODS, FOOD STAPLES, PERSONAL CARE",BISCUITS AND COOKIES,0.014190252113173452,0.42517520956438093,2.79153022276458
BISCUITS AND COOKIES,"CANNED AND PACKAGED FOODS, FOOD STAPLES, PERSONAL CARE",0.014190252113173452,0.09316751483031709,2.7915302227645795
COOKING OIL,"HOUSEHOLD ITEMS, TEA AND SPICES",0.01164481257768177,0.0771123124582397,2.7822831824354144
"HOUSEHOLD ITEMS, TEA AND SPICES",COOKING OIL,0.01164481257768177,0.4201555518782062,2.7822831824354144
TEA AND SPICES,"CLEANING SUPPLIES, COOKING OIL",0.018510619757197172,0.12238462004973011,2.781360788178341
"CLEANING SUPPLIES, COOKING OIL",TEA AND SPICES,0.018510619757197172,0.42067959141129874,2.781360788178341
HOUSEHOLD ITEMS,"FOOD STAPLES, PERSONAL CARE",0.020863431435948945,0.17653678981682708,2.776567268361215
"FOOD STAPLES, PERSONAL CARE",HOUSEHOLD ITEMS,0.020863431435948945,0.3281396523119094,2.776567268361215
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, FOOD STAPLES",BISCUITS AND COOKIES,0.017267711443470602,0.42289116028305057,2.7765340695183687
BISCUITS AND COOKIES,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, FOOD STAPLES",0.017267711443470602,0.11337288084555391,2.7765340695183687
"CANNED AND PACKAGED FOODS, FOOD STAPLES","CLEANING SUPPLIES, PERSONAL CARE",0.017171397515100648,0.12048658042093069,2.77349372204798
"CLEANING SUPPLIES, PERSONAL CARE","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.017171397515100648,0.3952702702702703,2.77349372204798
"CLEANING SUPPLIES, FOOD STAPLES",COOKING OIL,0.035558185078679305,0.41878679846594286,2.7732192546048346
COOKING OIL,"CLEANING SUPPLIES, FOOD STAPLES",0.035558185078679305,0.23546741177185204,2.7732192546048346
"BISCUITS AND COOKIES, CLEANING SUPPLIES",NOODLES,0.010846782885473567,0.28248924988055424,2.7708447782719157
NOODLES,"BISCUITS AND COOKIES, CLEANING SUPPLIES",0.010846782885473567,0.106392550272167,2.770844778271915
"CLEANING SUPPLIES, COOKING OIL, FOOD STAPLES",PERSONAL CARE,0.013323426757843853,0.37469366696762546,2.758731784447226
PERSONAL CARE,"CLEANING SUPPLIES, COOKING OIL, FOOD STAPLES",0.013323426757843853,0.09809549537380968,2.758731784447226
"CANNED AND PACKAGED FOODS, FOOD STAPLES","HOUSEHOLD ITEMS, PERSONAL CARE",0.013117039768479662,0.0920383600437665,2.74788003681538
"HOUSEHOLD ITEMS, PERSONAL CARE","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.013117039768479662,0.3916198822401753,2.7478800368153795
"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS","COOKING OIL, FOOD STAPLES",0.012103450331824415,0.2715579337312204,2.7315776525629314
"COOKING OIL, FOOD STAPLES","CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",0.012103450331824415,0.12174755489942793,2.7315776525629314
"CANNED AND PACKAGED FOODS, CONFECTIONERY, FOOD STAPLES",BISCUITS AND COOKIES,0.011562257781936093,0.41422937890239897,2.719664280398156
BISCUITS AND COOKIES,"CANNED AND PACKAGED FOODS, CONFECTIONERY, FOOD STAPLES",0.011562257781936093,0.07591315607214912,2.7196642803981557
BISCUITS AND COOKIES,"CLEANING SUPPLIES, FOOD STAPLES, PERSONAL CARE",0.012130968597072973,0.07964708362190973,2.7172603930011467
"CLEANING SUPPLIES, FOOD STAPLES, PERSONAL CARE",BISCUITS AND COOKIES,0.012130968597072973,0.41386324518854634,2.7172603930011467
"CLEANING SUPPLIES, FOOD STAPLES","CANNED AND PACKAGED FOODS, NOODLES",0.011053169874837758,0.13017879328039758,2.715113215083035
"CANNED AND PACKAGED FOODS, NOODLES","CLEANING SUPPLIES, FOOD STAPLES",0.011053169874837758,0.23053376697914676,2.715113215083035
BISCUITS AND COOKIES,"CANNED AND PACKAGED FOODS, FOOD STAPLES, HOUSEHOLD ITEMS",0.012681333902044149,0.08326056189587161,2.702677256824499
"CANNED AND PACKAGED FOODS, FOOD STAPLES, HOUSEHOLD ITEMS",BISCUITS AND COOKIES,0.012681333902044149,0.41164210212892666,2.702677256824499
"BISCUITS AND COOKIES, COOKING OIL",TEA AND SPICES,0.01214931410723868,0.40785219399538103,2.696551301539538
TEA AND SPICES,"BISCUITS AND COOKIES, COOKING OIL",0.01214931410723868,0.08032627812481047,2.696551301539538
"CLEANING SUPPLIES, FOOD STAPLES, HOUSEHOLD ITEMS",BISCUITS AND COOKIES,0.011878717832294518,0.410459587955626,2.694913342138602
BISCUITS AND COOKIES,"CLEANING SUPPLIES, FOOD STAPLES, HOUSEHOLD ITEMS",0.011878717832294518,0.0779909060796772,2.6949133421386016
"FOOD STAPLES, HOUSEHOLD ITEMS",PERSONAL CARE,0.020863431435948945,0.364678531345198,2.684994021034407
PERSONAL CARE,"FOOD STAPLES, HOUSEHOLD ITEMS",0.020863431435948945,0.1536097791585061,2.6849940210344068
"CANNED AND PACKAGED FOODS, NOODLES",BISCUITS AND COOKIES,0.019593004856973815,0.4086474076908361,2.6830152919596144
BISCUITS AND COOKIES,"CANNED AND PACKAGED FOODS, NOODLES",0.019593004856973815,0.12863982655304285,2.683015291959614
BISCUITS AND COOKIES,"FOOD STAPLES, NOODLES",0.020744185619871857,0.13619801860941314,2.681615259485336
"FOOD STAPLES, NOODLES",BISCUITS AND COOKIES,0.020744185619871857,0.4084341701282283,2.6816152594853357
CLEANING SUPPLIES,"CANNED AND PACKAGED FOODS, FOOD STAPLES, NOODLES",0.011053169874837758,0.07788262668045502,2.668755975723145
"CANNED AND PACKAGED FOODS, FOOD STAPLES, NOODLES",CLEANING SUPPLIES,0.011053169874837758,0.3787521609303788,2.668755975723145
NOODLES,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, FOOD STAPLES",0.011053169874837758,0.10841693283548519,2.6551614944008404
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES, FOOD STAPLES",NOODLES,0.011053169874837758,0.2706952712568797,2.6551614944008404
"CANNED AND PACKAGED FOODS, FOOD STAPLES","BISCUITS AND COOKIES, CONFECTIONERY",0.011562257781936093,0.08112891806655081,2.644506788529906
"BISCUITS AND COOKIES, CONFECTIONERY","CANNED AND PACKAGED FOODS, FOOD STAPLES",0.011562257781936093,0.37688742711915085,2.644506788529906
"CLEANING SUPPLIES, COOKING OIL",PERSONAL CARE,0.015561578998059962,0.35365853658536583,2.6038578490397586
PERSONAL CARE,"CLEANING SUPPLIES, COOKING OIL",0.015561578998059962,0.11457418788410886,2.6038578490397586
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",TEA AND SPICES,0.021381692098130133,0.39375,2.6033133831645334
TEA AND SPICES,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",0.021381692098130133,0.14136697192067438,2.6033133831645334
"CANNED AND PACKAGED FOODS, FOOD STAPLES, HOUSEHOLD ITEMS",COOKING OIL,0.012103450331824415,0.39288372785469705,2.601688312283745
COOKING OIL,"CANNED AND PACKAGED FOODS, FOOD STAPLES, HOUSEHOLD ITEMS",0.012103450331824415,0.08014942598554334,2.601688312283745
COOKING OIL,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",0.021221168884180207,0.14052724290833993,2.587849532263996
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",COOKING OIL,0.021221168884180207,0.3907939189189189,2.587849532263996
HOUSEHOLD ITEMS,POOJA ITEMS,0.01175947201621743,0.0995032598571872,2.5821699916069423
POOJA ITEMS,HOUSEHOLD ITEMS,0.01175947201621743,0.30516543680076175,2.5821699916069423
HOUSEHOLD ITEMS,CLEANING SUPPLIES,0.043263299348275754,0.36607420055883266,2.579424782421348
CLEANING SUPPLIES,HOUSEHOLD ITEMS,0.043263299348275754,0.3048410031023785,2.579424782421348
"BISCUITS AND COOKIES, FOOD STAPLES","CANNED AND PACKAGED FOODS, CONFECTIONERY",0.011562257781936093,0.14100341182392753,2.5763815389134073
"CANNED AND PACKAGED FOODS, CONFECTIONERY","BISCUITS AND COOKIES, FOOD STAPLES",0.011562257781936093,0.2112628844381128,2.576381538913407
BISCUITS AND COOKIES,"CLEANING SUPPLIES, FOOD STAPLES, TEA AND SPICES",0.012539156198259929,0.08232708000843146,2.5698424543734246
"CLEANING SUPPLIES, FOOD STAPLES, TEA AND SPICES",BISCUITS AND COOKIES,0.012539156198259929,0.3914101646385111,2.569842454373424
"COOKING OIL, FOOD STAPLES",TEA AND SPICES,0.03855767599077221,0.38784831149658605,2.5642938411602016
TEA AND SPICES,"COOKING OIL, FOOD STAPLES",0.03855767599077221,0.25492752744253744,2.5642938411602016
"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS, FOOD STAPLES",TEA AND SPICES,0.01636878144535102,0.3876398392527425,2.5629155082524777
TEA AND SPICES,"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS, FOOD STAPLES",0.01636878144535102,0.10822366426102249,2.5629155082524777
POOJA ITEMS,CLEANING SUPPLIES,0.014002210633974967,0.3633658652701738,2.560341363944961
CLEANING SUPPLIES,POOJA ITEMS,0.014002210633974967,0.09866209927611168,2.560341363944961
"FOOD STAPLES, HOUSEHOLD ITEMS",TEA AND SPICES,0.02211092612721694,0.3864838864838865,2.5552728230119217
TEA AND SPICES,"FOOD STAPLES, HOUSEHOLD ITEMS",0.02211092612721694,0.14618836800291102,2.5552728230119213
BISCUITS AND COOKIES,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",0.021124854955810252,0.13869734108223675,2.554151364657741
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",BISCUITS AND COOKIES,0.021124854955810252,0.38902027027027025,2.554151364657741
"BISCUITS AND COOKIES, CLEANING SUPPLIES",COOKING OIL,0.014740617418144628,0.3838987099856665,2.5421892434290463
COOKING OIL,"BISCUITS AND COOKIES, CLEANING SUPPLIES",0.014740617418144628,0.09761282876753934,2.542189243429046
COOKING OIL,"PERSONAL CARE, TEA AND SPICES",0.011264143241743374,0.07459150823057767,2.5419988559034796
"PERSONAL CARE, TEA AND SPICES",COOKING OIL,0.011264143241743374,0.38386995936230073,2.5419988559034796
PERSONAL CARE,"CLEANING SUPPLIES, FOOD STAPLES",0.029311538867256477,0.2158100898223813,2.541704994036761
"CLEANING SUPPLIES, FOOD STAPLES",PERSONAL CARE,0.029311538867256477,0.34521687462863937,2.541704994036761
HOUSEHOLD ITEMS,"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS, FOOD STAPLES",0.012681333902044149,0.10730363241229432,2.54112763118056
"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS, FOOD STAPLES",HOUSEHOLD ITEMS,0.012681333902044149,0.3003149777343326,2.54112763118056
COOKING OIL,"FOOD STAPLES, TEA AND SPICES",0.03855767599077221,0.2553301342404179,2.5353591620082883
"FOOD STAPLES, TEA AND SPICES",COOKING OIL,0.03855767599077221,0.3828672921031059,2.5353591620082883
CLEANING SUPPLIES,"COOKING OIL, FOOD STAPLES",0.035558185078679305,0.25054937952430195,2.52025443178355
"COOKING OIL, FOOD STAPLES",CLEANING SUPPLIES,0.035558185078679305,0.35767669311681116,2.5202544317835494
HOUSEHOLD ITEMS,"CANNED AND PACKAGED FOODS, FOOD STAPLES, TEA AND SPICES",0.014162733847924894,0.11983855945358585,2.4963447012115694
"CANNED AND PACKAGED FOODS, FOOD STAPLES, TEA AND SPICES",HOUSEHOLD ITEMS,0.014162733847924894,0.29502245151428297,2.4963447012115694
TEA AND SPICES,"CLEANING SUPPLIES, FOOD STAPLES",0.03203584712686379,0.21180787191460973,2.494568841821734
"CLEANING SUPPLIES, FOOD STAPLES",TEA AND SPICES,0.03203584712686379,0.37730243612596553,2.4945688418217338
"CANNED AND PACKAGED FOODS, PERSONAL CARE",NOODLES,0.012846443493535501,0.2539668147610844,2.491077528906499
NOODLES,"CANNED AND PACKAGED FOODS, PERSONAL CARE",0.012846443493535501,0.126006567996761,2.491077528906499
"BISCUITS AND COOKIES, FOOD STAPLES",NOODLES,0.020744185619871857,0.2529783544940992,2.481382045023614
NOODLES,"BISCUITS AND COOKIES, FOOD STAPLES",0.020744185619871857,0.20347294075307032,2.481382045023614
PERSONAL CARE,"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS, FOOD STAPLES",0.014190252113173452,0.1044776119402985,2.474202788598552
"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS, FOOD STAPLES",PERSONAL CARE,0.014190252113173452,0.3360486586293038,2.4742027885985514
CLEANING SUPPLIES,"BISCUITS AND COOKIES, FOOD STAPLES",0.028793278205075285,0.202882626680455,2.474183079228501
"BISCUITS AND COOKIES, FOOD STAPLES",CLEANING SUPPLIES,0.028793278205075285,0.35113820683483415,2.4741830792285007
HOUSEHOLD ITEMS,"CANNED AND PACKAGED FOODS, COOKING OIL, FOOD STAPLES",0.012103450331824415,0.10241384663148091,2.4723215099632645
"CANNED AND PACKAGED FOODS, COOKING OIL, FOOD STAPLES",HOUSEHOLD ITEMS,0.012103450331824415,0.2921833480956599,2.472321509963264
NOODLES,"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",0.013685750583616542,0.1342390570875883,2.4720507846458184
"CANNED AND PACKAGED FOODS, CLEANING SUPPLIES",NOODLES,0.013685750583616542,0.252027027027027,2.472050784645818
"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",NOODLES,0.011227452221411962,0.25190368388557316,2.470840952060764
NOODLES,"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",0.011227452221411962,0.11012641144450944,2.470840952060764
"FOOD STAPLES, TEA AND SPICES","BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS",0.01636878144535102,0.16253757172784405,2.461055869918329
"BISCUITS AND COOKIES, CANNED AND PACKAGED FOODS","FOOD STAPLES, TEA AND SPICES",0.01636878144535102,0.24784722222222225,2.461055869918329
CLEANING SUPPLIES,"CANNED AND PACKAGED FOODS, TEA AND SPICES",0.021381692098130133,0.15065925542916234,2.4578594894132637
"CANNED AND PACKAGED FOODS, TEA AND SPICES",CLEANING SUPPLIES,0.021381692098130133,0.3488215488215488,2.4578594894132637
TEA AND SPICES,"BISCUITS AND COOKIES, CLEANING SUPPLIES",0.01423152951104629,0.0940930317181151,2.4505210650648186
"BISCUITS AND COOKIES, CLEANING SUPPLIES",TEA AND SPICES,0.01423152951104629,0.3706402293358815,2.4505210650648186
COOKING OIL,"CANNED AND PACKAGED FOODS, TEA AND SPICES",0.02265670505464669,0.15003340824880035,2.447649400250182
"CANNED AND PACKAGED FOODS, TEA AND SPICES",COOKING OIL,0.02265670505464669,0.3696221473999252,2.447649400250182
"CLEANING SUPPLIES, TEA AND SPICES",BISCUITS AND COOKIES,0.01423152951104629,0.37192856286707415,2.4419340558838947
BISCUITS AND COOKIES,"CLEANING SUPPLIES, TEA AND SPICES",0.01423152951104629,0.09343852570086422,2.4419340558838942
BISCUITS AND COOKIES,"PERSONAL CARE, TEA AND SPICES",0.010910992171053537,0.07163720678129423,2.4413194209085733
"PERSONAL CARE, TEA AND SPICES",BISCUITS AND COOKIES,0.010910992171053537,0.3718349484213817,2.4413194209085733
TEA AND SPICES,"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",0.016414645220765283,0.1085268967190248,2.4349535892082743
"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",TEA AND SPICES,0.016414645220765283,0.36828565548466763,2.4349535892082743
"FOOD STAPLES, NOODLES, TEA AND SPICES",CANNED AND PACKAGED FOODS,0.010695432426606493,0.694047619047619,2.426256765392341
CANNED AND PACKAGED FOODS,"FOOD STAPLES, NOODLES, TEA AND SPICES",0.010695432426606493,0.037389171249458876,2.4262567653923406
BISCUITS AND COOKIES,"CANNED AND PACKAGED FOODS, PERSONAL CARE",0.018684902103771377,0.12267758740100575,2.4252654931682915
"CANNED AND PACKAGED FOODS, PERSONAL CARE",BISCUITS AND COOKIES,0.018684902103771377,0.3693897905521806,2.4252654931682915
TEA AND SPICES,"CANNED AND PACKAGED FOODS, FOOD STAPLES, NOODLES",0.010695432426606493,0.07071380920613742,2.423106524890552
"CANNED AND PACKAGED FOODS, FOOD STAPLES, NOODLES",TEA AND SPICES,0.010695432426606493,0.36649379223636647,2.423106524890552
"BISCUITS AND COOKIES, TEA AND SPICES",COOKING OIL,0.01214931410723868,0.3634742041712404,2.4069375282416554
COOKING OIL,"BISCUITS AND COOKIES, TEA AND SPICES",0.01214931410723868,0.08045313733827371,2.4069375282416554
"BISCUITS AND COOKIES, TEA AND SPICES",PERSONAL CARE,0.010910992171053537,0.32642700329308455,2.403362075944292
PERSONAL CARE,"BISCUITS AND COOKIES, TEA AND SPICES",0.010910992171053537,0.08033362598770852,2.403362075944292
"CLEANING SUPPLIES, COOKING OIL, FOOD STAPLES",BISCUITS AND COOKIES,0.013006966707485426,0.36579388623758546,2.4016562249265085
BISCUITS AND COOKIES,"CLEANING SUPPLIES, COOKING OIL, FOOD STAPLES",0.013006966707485426,0.08539853654129904,2.4016562249265085
"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",BISCUITS AND COOKIES,0.016272467516981064,0.36509569870343694,2.397072205070953
BISCUITS AND COOKIES,"CANNED AND PACKAGED FOODS, HOUSEHOLD ITEMS",0.016272467516981064,0.10683850763347287,2.397072205070953
"COOKING OIL, FOOD STAPLES","CANNED AND PACKAGED FOODS, PERSONAL CARE",0.012030068291161591,0.12100941133050376,2.392286609689822
"CANNED AND PACKAGED FOODS, PERSONAL CARE","COOKING OIL, FOOD STAPLES",0.012030068291161591,0.23782754556170094,2.392286609689822
TEA AND SPICES,"FOOD STAPLES, PERSONAL CARE",0.022954819594839408,0.15176784523015344,2.387001779589336
"FOOD STAPLES, PERSONAL CARE",TEA AND SPICES,0.022954819594839408,0.3610329654475943,2.3870017795893355
COOKING OIL,"CANNED AND PACKAGED FOODS, FOOD STAPLES, PERSONAL CARE",0.012030068291161591,0.07966348782117476,2.3869160222709196
"CANNED AND PACKAGED FOODS, FOOD STAPLES, PERSONAL CARE",COOKING OIL,0.012030068291161591,0.360450735193074,2.386916022270919
COOKING OIL,"CLEANING SUPPLIES, PERSONAL CARE",0.015561578998059962,0.10304926198141287,2.3721021890457474
"CLEANING SUPPLIES, PERSONAL CARE",COOKING OIL,0.015561578998059962,0.35821368243243246,2.3721021890457474
"FOOD STAPLES, RICE",CLEANING SUPPLIES,0.010865128395639273,0.33650568181818186,2.3710796712316093
CLEANING SUPPLIES,"FOOD STAPLES, RICE",0.010865128395639273,0.0765576525336091,2.3710796712316093
"CLEANING SUPPLIES, FOOD STAPLES, NOODLES",CANNED AND PACKAGED FOODS,0.011053169874837758,0.6769662921348315,2.3665437372849922
CANNED AND PACKAGED FOODS,"CLEANING SUPPLIES, FOOD STAPLES, NOODLES",0.011053169874837758,0.03863975244905485,2.3665437372849922
"COOKING OIL, FOOD STAPLES, TEA AND SPICES",HOUSEHOLD ITEMS,0.010773400844810743,0.2794100154633044,2.364239426481392
HOUSEHOLD ITEMS,"COOKING OIL, FOOD STAPLES, TEA AND SPICES",0.010773400844810743,0.0911595777708786,2.3642394264813915
CLEANING SUPPLIES,"BISCUITS AND COOKIES, NOODLES",0.010846782885473567,0.07642838676318511,2.356032258544407
"BISCUITS AND COOKIES, NOODLES",CLEANING SUPPLIES,0.010846782885473567,0.3343701399688958,2.356032258544407
CANNED AND PACKAGED FOODS,"BISCUITS AND COOKIES, CONFECTIONERY, FOOD STAPLES",0.011562257781936093,0.04041942569463372,2.3519963491275298
"BISCUITS AND COOKIES, CONFECTIONERY, FOOD STAPLES",CANNED AND PACKAGED FOODS,0.011562257781936093,0.6728049105951428,2.3519963491275293
TEA AND SPICES,"CLEANING SUPPLIES, HOUSEHOLD ITEMS",0.01531850098836436,0.10127964097276972,2.3410059449570433
"CLEANING SUPPLIES, HOUSEHOLD ITEMS",TEA AND SPICES,0.01531850098836436,0.3540761157638079,2.3410059449570433
"CLEANING SUPPLIES, HOUSEHOLD ITEMS, TEA AND SPICES",CANNED AND PACKAGED FOODS,0.010250553805088127,0.6691616766467066,2.3392603051260674
CANNED AND PACKAGED FOODS,"CLEANING SUPPLIES, HOUSEHOLD ITEMS, TEA AND SPICES",0.010250553805088127,0.03583396129611518,2.3392603051260674
CANNED AND PACKAGED FOODS,"BISCUITS AND COOKIES, FOOD STAPLES, NOODLES",0.013846273797566469,0.04840390566128489,2.333372181885822
"BISCUITS AND COOKIES, FOOD STAPLES, NOODLES",CANNED AND PACKAGED FOODS,0.013846273797566469,0.6674773380499669,2.333372181885822
COOKING OIL,"FOOD STAPLES, HOUSEHOLD ITEMS",0.02015712929456927,0.13348113952499546,2.333159148517832
"FOOD STAPLES, HOUSEHOLD ITEMS",COOKING OIL,0.02015712929456927,0.35233285233285233,2.3331591485178316
SOFT DRINKS AND JUICES,ALCOHOLIC BEVERAGES,0.010378972376248068,0.09208545269582909,2.328698196409242
ALCOHOLIC BEVERAGES,SOFT DRINKS AND JUICES,0.010378972376248068,0.26246810484806304,2.328698196409242
"HOUSEHOLD ITEMS, NOODLES",CANNED AND PACKAGED FOODS,0.011227452221411962,0.665036674816626,2.3248400934247115
CANNED AND PACKAGED FOODS,"HOUSEHOLD ITEMS, NOODLES",0.011227452221411962,0.03924900995655032,2.324840093424711
"CLEANING SUPPLIES, HOUSEHOLD ITEMS",COOKING OIL,0.015185496039662993,0.3510018021838227,2.3243448928735395
COOKING OIL,"CLEANING SUPPLIES, HOUSEHOLD ITEMS",0.015185496039662993,0.10055882888902387,2.3243448928735395
TEA AND SPICES,"CLEANING SUPPLIES, PERSONAL CARE",0.015258878080325815,0.10088543877736672,2.322292906957423
"CLEANING SUPPLIES, PERSONAL CARE",TEA AND SPICES,0.015258878080325815,0.35124577702702703,2.3222929069574225
"BISCUITS AND COOKIES, FOOD STAPLES, HOUSEHOLD ITEMS",CANNED AND PACKAGED FOODS,0.012681333902044149,0.6592751549833095,2.304698930065188
CANNED AND PACKAGED FOODS,"BISCUITS AND COOKIES, FOOD STAPLES, HOUSEHOLD ITEMS",0.012681333902044149,0.044331500216446745,2.304698930065188
BISCUITS AND COOKIES,"CLEANING SUPPLIES, PERSONAL CARE",0.015231359815077257,0.10000301123189498,2.301980211145343
"CLEANING SUPPLIES, PERSONAL CARE",BISCUITS AND COOKIES,0.015231359815077257,0.3506123310810811,2.3019802111453425
CANNED AND PACKAGED FOODS,"BISCUITS AND COOKIES, FOOD STAPLES, PERSONAL CARE",0.014190252113173452,0.049606387583973316,2.2823439395751826
"BISCUITS AND COOKIES, FOOD STAPLES, PERSONAL CARE",CANNED AND PACKAGED FOODS,0.014190252113173452,0.6528803545051698,2.282343939575182
"FOOD STAPLES, RICE",TEA AND SPICES,0.01112655191550058,0.3446022727272728,2.278368783390029
TEA AND SPICES,"FOOD STAPLES, RICE",0.01112655191550058,0.07356419431135908,2.2783687833900284
"NOODLES, TEA AND SPICES",CANNED AND PACKAGED FOODS,0.01286020262615978,0.6514869888475836,2.277473001673223
